Completion_Time,Feedback_Rating,Attendance,Performance_Score,Predicted_Score,Performance_Category
5.4,5.0,83.85,86.66,82.2134999999999,Excel
1.75,1.98,75.49,78.9,77.40924999999982,Excel
6.28,4.16,97.15,58.74,66.37219999999996,Average
2.57,3.69,69.93,72.87,74.22175000000017,Average
6.51,4.0,61.49,68.6,68.24170000000015,Average
2.93,3.38,66.33,73.2,63.42970000000011,Average
5.56,1.98,24.22,48.25,51.25254999999999,Struggle
2.62,2.17,74.9,79.53,80.19055000000014,Excel
6.35,1.0,67.71,33.25,35.58369999999997,Struggle
2.07,3.91,77.21,90.98,86.96509999999978,Excel
2.18,3.11,24.25,64.77,67.77305000000017,Average
4.29,2.69,50.27,62.21,62.81094999999979,Average
1.24,2.19,64.03,86.33,83.1837,Excel
2.43,1.0,80.25,56.78,69.25605000000006,Average
6.36,2.43,6.9,46.21,46.66934999999996,Struggle
3.92,3.39,91.33,53.16,60.819799999999944,Average
3.19,1.8,67.07,70.94,65.75045,Average
6.6,3.95,14.57,48.42,49.46065000000005,Struggle
3.91,4.79,87.03,90.3,86.61459999999987,Excel
2.48,4.0,53.73,76.72,78.70289999999979,Excel
5.38,3.54,5.72,72.52,67.1071500000002,Average
5.01,4.0,56.24,76.48,75.9841999999998,Excel
6.98,3.96,72.43,47.08,63.629499999999965,Average
2.6,1.19,60.56,59.8,60.8523999999999,Average
5.47,1.0,64.35,53.02,51.466900000000166,Struggle
1.74,5.0,82.39,94.58,96.01435000000006,Excel
1.54,3.52,1.92,80.7,84.82070000000022,Excel
1.0,2.74,0.0,77.53,79.46710000000022,Excel
7.0,1.0,70.62,48.75,41.28409999999991,Struggle
5.41,1.03,58.45,52.93,51.64310000000006,Struggle
5.52,4.71,28.2,57.97,61.87224999999986,Average
3.79,3.55,0.0,74.65,75.87539999999989,Excel
2.52,2.32,52.89,57.94,60.9877,Average
2.05,5.0,80.93,97.85,96.99945,Excel
2.59,1.77,63.25,72.87,70.78690000000017,Average
2.93,4.79,9.28,82.87,79.39435000000014,Excel
5.93,2.72,69.36,78.71,69.36784999999975,Average
4.61,5.0,90.81,85.41,85.60649999999991,Excel
1.82,1.0,40.28,62.23,62.619999999999855,Average
1.0,1.8,8.46,59.87,64.59029999999993,Average
1.17,1.91,75.06,79.05,78.10494999999987,Excel
3.07,2.53,82.31,74.05,71.56929999999987,Average
6.38,3.36,79.98,65.15,63.42014999999982,Average
4.54,2.78,64.61,82.97,75.09809999999989,Average
6.18,2.25,52.84,33.13,38.291500000000035,Struggle
4.29,1.0,36.27,62.63,58.83469999999994,Struggle
3.49,1.57,61.93,55.57,57.25224999999986,Struggle
1.88,4.38,87.96,99.91,95.48519999999994,Excel
6.35,5.0,93.64,75.72,73.64384999999989,Average
5.97,1.0,64.07,53.96,50.01939999999994,Struggle
2.46,1.22,54.76,58.88,59.588399999999844,Struggle
4.17,2.14,62.67,74.29,68.14680000000023,Average
3.57,2.79,55.2,66.55,62.83280000000007,Average
4.41,2.22,44.56,59.83,62.21344999999996,Average
6.76,3.55,76.91,67.84,52.47040000000005,Struggle
4.31,3.9,98.68,94.19,89.65655000000002,Excel
4.65,3.03,69.97,64.03,63.57265000000009,Average
1.41,4.86,40.05,78.63,82.58559999999976,Excel
1.56,1.99,58.34,67.41,68.5681999999999,Average
1.63,3.14,29.64,75.4,76.42989999999985,Excel
1.19,4.36,9.11,74.7,79.61365000000025,Excel
5.39,3.81,88.11,53.48,58.015099999999826,Struggle
5.55,1.07,53.05,37.07,45.35060000000002,Struggle
1.7,1.0,99.87,75.78,75.08870000000014,Average
6.5,2.59,76.13,42.73,47.26644999999987,Struggle
2.1,3.97,77.21,85.09,86.70049999999999,Excel
2.97,3.21,67.88,79.07,68.07034999999999,Average
3.92,1.43,84.51,86.08,67.17010000000006,Average
3.73,1.55,73.57,68.28,64.40515000000008,Average
2.23,3.48,66.45,65.68,73.1533500000001,Average
4.24,5.0,63.26,78.41,78.21994999999993,Excel
3.1,2.7,96.28,78.9,77.92469999999982,Excel
6.88,4.75,64.55,64.65,64.06284999999983,Average
1.0,1.0,71.82,77.4,72.9600999999999,Average
1.97,2.6,67.52,80.97,80.91654999999983,Excel
1.29,1.0,54.31,53.81,55.35794999999998,Struggle
4.89,1.61,59.3,63.87,59.71240000000011,Struggle
1.51,2.41,59.48,95.13,85.7362499999998,Excel
6.14,3.77,84.68,80.24,75.88754999999989,Excel
3.86,5.0,34.5,83.64,82.5912999999998,Excel
4.5,1.13,89.1,63.28,61.62625000000009,Average
4.42,4.1,85.45,69.25,73.1615999999999,Average
2.01,3.6,59.6,71.89,74.80269999999992,Average
2.68,3.06,53.88,84.06,79.22329999999994,Excel
2.69,1.0,87.15,63.46,64.6095499999999,Average
4.59,5.0,81.65,83.23,83.57939999999984,Excel
2.44,4.0,80.0,93.63,91.03184999999986,Excel
1.33,1.8,86.98,80.84,70.17500000000007,Average
6.67,1.0,52.84,39.9,37.992699999999914,Struggle
1.43,3.16,8.21,74.05,76.1040999999998,Excel
5.56,3.54,63.63,63.98,63.48064999999983,Average
5.72,3.85,78.59,57.2,61.22105000000007,Average
2.91,5.0,62.12,89.33,88.08180000000004,Excel
1.98,3.48,91.94,93.1,89.14360000000002,Excel
2.1,3.38,74.03,87.11,84.76895000000013,Excel
5.55,2.24,66.83,63.96,61.48919999999979,Average
4.75,1.0,89.7,48.73,51.24734999999988,Struggle
5.91,5.0,94.77,82.88,81.45614999999981,Excel
6.85,1.51,4.89,62.6,54.95870000000013,Struggle
4.95,5.0,9.94,79.76,77.38235000000014,Excel
2.41,3.95,66.83,79.89,81.48654999999981,Excel
2.83,4.64,80.93,82.47,83.31819999999996,Excel
5.84,1.02,80.47,44.91,47.21654999999994,Struggle
2.44,1.53,56.94,83.41,74.2611499999999,Average
1.66,3.86,62.44,84.4,82.10830000000001,Excel
5.15,2.11,61.98,67.11,48.81384999999996,Struggle
3.78,3.88,38.42,83.91,70.26139999999988,Average
6.71,2.87,87.54,48.36,53.410750000000064,Struggle
5.06,5.0,44.4,85.75,81.56815000000007,Excel
1.26,3.98,81.69,98.89,96.04559999999984,Excel
6.6,1.0,72.63,40.06,42.07075000000012,Struggle
2.48,2.87,80.52,91.74,83.54974999999993,Excel
3.25,1.96,91.11,66.29,67.2466500000002,Average
3.53,4.56,4.28,73.24,73.60664999999983,Average
1.0,2.15,47.16,73.09,75.26205,Excel
3.79,3.87,89.37,89.45,74.25824999999998,Average
1.71,1.0,4.8,60.66,63.436849999999886,Average
3.65,2.79,66.16,64.3,66.86039999999986,Average
3.34,4.31,50.68,65.41,69.33399999999992,Average
5.63,2.1,89.86,55.62,56.337250000000076,Struggle
5.44,2.58,66.4,66.44,65.75475000000006,Average
1.71,2.32,67.87,64.96,80.45754999999997,Excel
2.95,2.87,66.8,74.69,71.23204999999989,Average
3.52,3.92,74.94,90.53,86.0391000000002,Excel
1.59,4.0,85.12,94.2,95.65525000000017,Excel
5.75,3.44,66.83,80.22,74.78264999999983,Average
5.41,2.24,66.83,57.95,59.08264999999994,Struggle
2.6,3.1,6.74,73.49,73.40309999999987,Average
3.92,4.67,1.86,70.86,77.35784999999987,Excel
2.08,1.0,64.85,57.92,60.31440000000004,Struggle
4.99,4.0,20.06,79.25,79.31325000000001,Excel
1.98,1.38,32.08,72.71,71.41204999999974,Average
7.0,4.41,83.86,75.36,70.32605000000011,Average
6.04,1.8,82.41,46.36,46.868099999999984,Struggle
3.79,2.29,52.95,72.53,68.41005000000017,Average
4.42,1.41,90.89,60.7,61.67310000000016,Average
6.39,1.0,78.3,41.82,42.85190000000002,Struggle
3.92,3.68,92.39,76.18,75.31755000000005,Excel
2.21,2.92,98.73,71.7,75.96055000000013,Excel
3.55,3.66,97.86,87.0,80.84084999999999,Excel
6.43,3.02,92.8,67.31,64.79119999999998,Average
4.83,1.8,50.55,39.04,42.25515000000002,Struggle
4.76,4.53,94.29,82.45,79.61545000000018,Excel
6.68,4.41,53.75,48.33,53.41484999999997,Struggle
6.09,5.0,92.56,68.74,71.97214999999991,Average
6.24,2.8,64.01,50.12,50.61305,Struggle
1.79,4.22,80.5,86.95,86.67685000000021,Excel
3.94,3.81,27.41,55.23,61.75654999999981,Average
5.34,1.8,88.56,52.95,52.21000000000007,Struggle
5.33,2.17,55.59,57.55,50.23744999999998,Struggle
4.31,3.56,70.53,62.16,65.95579999999991,Average
2.08,2.36,90.87,78.37,79.27340000000025,Excel
5.65,4.49,84.77,66.54,67.1151500000002,Average
5.28,2.76,50.3,59.87,58.11654999999996,Struggle
1.22,1.8,40.07,58.4,63.63395000000008,Average
4.05,2.15,52.1,59.4,59.692599999999885,Struggle
3.92,1.65,83.67,79.67,74.76735000000006,Average
2.86,1.0,72.87,64.13,63.11799999999987,Average
1.0,1.74,0.0,77.8,76.35729999999984,Excel
3.33,1.8,22.35,52.33,53.46089999999997,Struggle
4.26,5.0,67.76,87.9,74.02712499999997,Average
4.75,4.75,98.83,77.77,77.0683500000002,Excel
5.45,2.15,61.2,44.14,47.037950000000016,Struggle
6.42,1.0,78.08,40.22,42.33495000000002,Struggle
2.4,3.68,70.02,85.69,83.12510000000015,Excel
1.26,2.56,64.08,78.16,79.47389999999996,Excel
6.22,4.95,93.37,75.91,71.13065000000005,Average
1.53,5.0,67.04,91.41,90.69064999999992,Excel
7.0,5.0,9.02,63.0,66.94120000000007,Average
5.95,1.0,77.45,48.39,48.78164999999999,Struggle
4.35,3.93,63.92,72.54,73.4060000000003,Average
7.0,4.0,63.6,64.67,66.09245000000014,Average
1.5,3.12,76.93,85.56,84.13554999999992,Excel
2.78,1.73,66.83,76.01,73.1897000000001,Average
4.92,3.15,90.54,62.08,65.47784999999993,Average
2.8,4.13,53.45,63.36,66.80520000000008,Average
3.92,2.94,54.73,61.52,65.01570000000004,Average
1.32,4.0,67.11,92.67,92.66234999999992,Excel
3.97,1.52,21.47,66.03,62.1992,Average
4.81,3.96,73.79,79.28,76.47385000000014,Excel
4.64,2.49,69.98,52.02,54.69055000000017,Struggle
2.17,1.8,86.09,64.55,64.93104999999989,Average
3.25,3.93,66.83,75.69,78.53170000000013,Excel
6.23,1.0,51.31,45.43,44.40460000000007,Struggle
2.24,3.34,14.04,81.7,79.85705000000019,Excel
6.12,1.0,96.78,55.56,52.746849999999995,Struggle
4.0,3.17,8.01,74.87,70.43570000000018,Average
5.55,4.03,73.71,66.69,67.20105000000005,Average
5.14,1.0,71.08,54.03,51.918800000000054,Struggle
2.72,1.8,64.03,61.85,61.87645000000018,Average
3.96,3.39,94.75,78.17,76.63590000000006,Excel
3.92,3.97,66.61,74.39,73.94244999999992,Average
4.03,1.49,78.93,71.73,67.3270999999998,Average
7.0,1.0,62.0,29.52,34.45630000000005,Struggle
4.03,1.8,89.87,57.23,58.55810000000005,Struggle
1.44,1.28,88.71,71.86,73.85185000000017,Average
3.4,1.0,2.85,59.37,53.955,Struggle
3.92,5.0,84.08,65.39,84.79119999999978,Excel
3.23,5.0,53.85,86.45,83.56755000000021,Excel
5.77,1.83,78.13,47.47,48.3916,Struggle
5.99,2.87,80.03,55.01,55.23965000000008,Struggle
3.09,3.54,78.72,60.81,66.40944999999996,Average
1.16,3.63,15.73,91.61,82.51094999999992,Excel
3.92,2.01,83.51,64.29,64.9128000000002,Average
3.19,2.62,73.49,75.39,71.27084999999992,Average
5.9,3.46,71.92,52.16,63.755549999999964,Average
3.6,3.32,93.0,84.1,82.61780000000013,Excel
4.29,2.34,8.72,53.05,56.863649999999936,Struggle
5.31,1.0,62.57,50.97,50.306899999999985,Struggle
3.05,2.87,66.83,75.42,73.38430000000002,Average
3.65,3.16,51.77,62.03,65.21005000000012,Average
2.82,1.97,33.08,58.53,66.19015000000009,Average
2.8,3.2,99.42,62.07,67.99674999999988,Average
4.06,3.27,0.0,55.17,65.21970000000012,Average
6.29,2.46,83.19,53.5,56.083650000000006,Struggle
3.58,5.0,55.91,72.52,77.42575000000012,Excel
4.12,4.46,80.09,87.34,84.38330000000013,Excel
4.66,1.0,99.22,52.83,55.63454999999998,Struggle
2.3,2.77,0.0,65.22,69.05204999999982,Average
2.55,1.57,92.4,63.53,67.47290000000014,Average
6.31,3.81,99.88,60.26,61.59445000000011,Average
4.92,4.32,79.43,57.77,61.582050000000116,Average
4.63,3.72,65.47,68.86,69.0671000000001,Average
4.97,1.0,8.84,51.78,50.270000000000046,Struggle
1.0,1.38,9.98,90.44,85.0547500000001,Excel
4.99,5.0,58.57,77.77,74.78180000000022,Average
4.34,5.0,72.63,87.43,79.27609999999996,Excel
4.26,4.0,65.96,78.13,78.26779999999984,Excel
2.76,5.0,64.17,82.58,87.24389999999993,Excel
1.91,2.62,66.83,100.0,92.51164999999997,Excel
2.33,3.54,71.08,63.81,74.39489999999998,Average
6.45,2.87,45.71,35.59,39.76460000000007,Struggle
3.56,1.0,80.18,57.0,58.229000000000035,Struggle
3.71,5.0,33.52,74.15,83.58539999999986,Excel
1.46,4.0,61.49,99.17,88.63775000000001,Excel
1.2,1.0,2.59,68.99,68.3547999999999,Average
5.29,4.35,70.46,64.09,64.17040000000007,Average
4.47,3.79,64.75,70.65,65.39419999999984,Average
4.16,5.0,52.7,82.5,79.85405000000003,Excel
2.04,5.0,76.04,78.94,82.87605000000006,Excel
3.92,2.87,90.83,78.94,73.27900000000007,Average
1.82,3.98,92.57,76.65,82.71534999999987,Excel
2.07,2.2,61.77,65.6,69.65205000000016,Average
3.54,2.17,79.98,69.51,63.86855000000004,Average
2.87,3.33,92.79,75.88,76.55779999999976,Excel
2.18,1.81,3.99,52.47,68.21620000000003,Average
5.07,4.73,96.61,77.96,74.14444999999995,Average
5.18,4.81,95.15,74.33,74.55725,Average
5.57,5.0,66.83,64.16,66.00329999999987,Average
3.66,1.38,62.95,56.36,59.34805000000006,Struggle
1.9,3.89,59.02,73.54,77.34150000000027,Excel
2.33,2.24,59.8,66.31,67.2891999999999,Average
7.0,1.86,95.39,37.95,41.57769999999994,Struggle
4.69,3.05,96.56,70.2,70.84060000000017,Average
5.35,1.8,52.59,40.25,42.78185000000001,Struggle
1.0,1.0,7.24,64.05,69.84795000000001,Average
4.36,3.82,78.21,75.82,75.45074999999987,Excel
1.21,1.0,9.08,61.32,65.23354999999987,Average
4.64,5.0,81.58,88.17,85.84239999999996,Excel
6.83,2.86,97.37,64.61,61.597200000000036,Average
6.83,5.0,19.01,67.63,65.63404999999989,Average
4.0,2.03,56.02,42.45,46.94490000000002,Struggle
3.39,2.33,51.67,67.93,65.59520000000008,Average
6.33,1.4,68.19,43.04,45.39880000000004,Struggle
5.41,4.0,66.88,70.09,71.6062500000001,Average
3.92,3.24,71.54,75.56,74.65949999999991,Average
3.67,2.87,36.06,58.1,62.09760000000013,Average
2.27,4.0,87.89,95.57,95.87429999999983,Excel
4.19,1.5,43.21,59.35,61.20955000000006,Average
3.71,1.87,66.53,45.26,51.72440000000012,Struggle
4.99,1.0,91.34,69.52,54.25590000000012,Struggle
3.38,5.0,92.49,82.46,86.32799999999972,Excel
2.34,2.82,61.64,64.65,66.19204999999987,Average
3.62,1.0,65.73,57.99,59.8160999999999,Struggle
5.73,1.0,51.86,41.57,42.975799999999914,Struggle
4.62,4.95,53.97,55.15,59.83929999999984,Struggle
2.99,3.83,66.29,79.28,80.3204000000001,Excel
6.83,3.45,72.42,55.07,55.159450000000014,Struggle
6.14,1.0,59.35,50.99,50.94969999999992,Struggle
1.89,1.0,59.0,56.23,57.82589999999982,Struggle
1.35,1.0,2.36,71.88,71.08244999999977,Average
5.18,1.8,87.73,51.21,51.898249999999905,Struggle
5.95,2.73,66.98,60.74,60.81234999999987,Average
3.92,2.92,98.96,58.57,62.1359499999999,Average
6.52,4.6,53.7,68.94,65.10060000000007,Average
4.64,1.0,60.83,40.08,43.41709999999998,Struggle
4.33,4.2,50.24,73.62,71.82555000000019,Average
1.0,3.91,9.08,86.62,86.00125000000018,Excel
2.26,4.66,66.38,69.41,75.13154999999992,Average
4.06,5.0,60.28,75.47,76.18049999999982,Excel
4.99,1.0,64.02,45.8,53.41450000000011,Struggle
4.42,1.8,71.46,46.86,51.351649999999964,Struggle
3.92,3.49,20.99,59.78,63.52595000000013,Average
2.27,1.0,48.52,74.89,69.13004999999987,Average
4.75,2.67,55.38,38.38,48.59699999999996,Struggle
1.8,2.81,76.47,77.3,74.10884999999986,Average
3.57,3.84,92.09,65.4,71.73294999999986,Average
5.92,4.27,71.16,68.35,67.53100000000002,Average
4.83,1.0,86.99,52.12,52.95410000000011,Struggle
3.92,1.0,83.58,54.31,54.95010000000002,Struggle
3.13,4.53,25.98,71.15,72.27144999999985,Average
3.8,1.84,41.99,63.44,61.14900000000004,Average
2.5,4.7,46.76,89.19,88.16760000000005,Excel
3.87,1.0,81.89,53.27,53.47610000000016,Struggle
3.92,4.0,77.14,77.25,79.38909999999998,Excel
5.48,4.13,73.65,64.44,69.26490000000001,Average
5.85,3.18,72.16,62.82,60.28609999999987,Struggle
2.37,1.72,74.91,68.75,70.42944999999999,Average
6.12,1.0,71.72,51.79,49.11095000000006,Struggle
1.06,4.0,77.07,93.02,90.56235000000027,Excel
6.73,4.0,94.4,81.53,76.91980000000017,Excel
3.22,2.75,81.64,60.9,62.99469999999988,Average
2.73,1.0,59.54,63.33,61.54739999999995,Average
3.85,1.0,79.87,70.53,54.7822,Struggle
6.88,5.0,82.15,75.6,67.09629999999999,Average
1.63,3.89,3.09,74.9,90.51169999999995,Excel
3.33,4.41,51.34,67.76,68.48245000000009,Average
6.28,4.63,99.98,70.3,67.64755,Average
3.11,5.0,51.68,73.89,74.62834999999983,Average
2.54,2.26,69.76,76.22,72.55344999999983,Average
3.8,2.87,66.83,58.41,59.767299999999935,Struggle
3.33,2.87,54.85,79.92,73.36935000000004,Average
6.5,4.25,89.68,68.09,68.46515000000002,Average
5.64,2.87,71.3,62.94,64.98980000000007,Average
4.36,3.98,90.06,65.07,69.52314999999992,Average
7.0,4.48,6.8,61.05,61.38109999999989,Average
4.15,1.83,62.82,56.79,59.78725000000015,Struggle
1.36,1.78,29.36,65.37,66.04915000000014,Average
2.69,4.66,80.81,81.45,84.26884999999993,Excel
3.97,3.89,61.75,79.66,69.32380000000002,Average
1.67,4.53,72.61,79.52,82.22590000000017,Excel
6.63,1.88,35.97,44.85,45.41480000000006,Struggle
5.72,4.19,5.12,74.31,66.10660000000006,Average
3.03,1.0,55.84,61.75,56.824899999999985,Struggle
4.06,4.99,74.33,70.75,72.5667,Average
5.04,1.96,70.42,56.06,55.80975000000003,Struggle
6.38,1.86,0.0,58.22,56.00709999999998,Struggle
6.12,4.02,27.81,63.92,64.61510000000004,Average
3.87,1.04,51.42,54.12,54.90380000000008,Struggle
5.74,1.2,93.85,57.45,57.36265000000009,Struggle
4.76,4.44,80.39,76.16,70.96474999999995,Average
4.46,2.78,55.1,79.3,73.05364999999988,Average
1.43,3.62,76.08,82.96,83.84979999999995,Excel
2.12,4.53,79.98,84.63,85.40914999999977,Excel
4.31,1.57,85.04,61.1,62.27430000000016,Average
2.33,4.18,95.4,72.44,87.138,Excel
1.0,2.82,9.76,61.08,69.3379,Average
5.63,3.23,66.55,43.78,65.30600000000007,Average
1.43,3.57,2.81,89.17,90.76529999999994,Excel
4.65,2.87,97.92,58.78,65.95475000000015,Average
3.88,3.75,99.04,93.51,88.98045,Excel
7.0,3.31,81.91,69.35,64.79190000000014,Average
3.92,4.23,59.68,77.54,73.54210000000019,Average
1.65,5.0,66.83,88.75,90.28790000000001,Excel
4.46,1.63,64.2,68.69,58.71240000000012,Struggle
5.81,3.39,71.7,71.57,68.04594999999986,Average
6.69,2.87,0.0,37.14,49.013849999999984,Struggle
3.21,1.0,96.69,52.82,57.76194999999987,Struggle
2.66,2.87,55.23,80.45,75.3666500000002,Excel
6.1,1.8,86.48,44.17,50.77359999999996,Struggle
2.27,4.0,25.72,98.72,95.75864999999997,Excel
4.79,3.5,54.39,62.01,64.44185000000019,Average
3.52,4.81,1.7,78.42,78.31905000000002,Excel
1.39,2.78,9.53,65.83,71.90574999999995,Average
3.92,5.0,80.22,80.42,80.31060000000016,Excel
3.0,1.8,34.35,55.51,57.51055000000014,Struggle
4.85,5.0,50.21,64.07,67.70024999999985,Average
6.78,2.87,98.79,44.82,50.24084999999988,Struggle
2.19,5.0,67.48,76.07,78.34534999999984,Excel
3.92,1.7,62.91,40.95,47.66365,Struggle
3.92,1.8,61.12,57.02,55.254400000000125,Struggle
4.22,4.53,57.94,57.98,68.92515000000002,Average
1.68,2.48,99.96,71.8,74.76544999999984,Average
6.53,2.92,66.83,62.98,60.18399999999977,Struggle
5.23,3.55,70.28,50.77,58.06380000000016,Struggle
5.32,2.17,93.57,60.29,62.456450000000174,Average
5.52,1.27,82.09,60.68,59.785200000000124,Struggle
4.58,1.14,68.43,55.92,55.752099999999906,Struggle
6.59,2.31,94.92,55.77,59.696600000000046,Struggle
5.78,2.26,87.49,75.38,67.55334999999987,Average
6.47,1.0,61.4,40.01,44.15534999999993,Struggle
4.1,1.0,9.48,50.9,50.76269999999987,Struggle
1.97,3.91,96.12,79.3,83.00394999999976,Excel
4.31,2.5,74.82,68.52,66.19889999999992,Average
2.1,2.17,86.68,81.92,80.35890000000002,Excel
4.54,1.49,66.83,71.02,64.82985000000022,Average
4.36,3.96,84.52,80.71,73.04249999999999,Average
5.04,1.96,55.12,39.84,47.933700000000066,Struggle
1.0,4.33,0.0,75.27,87.28644999999997,Excel
2.05,1.53,79.75,76.21,76.97394999999977,Excel
4.38,5.0,66.83,65.89,71.66669999999988,Average
6.88,3.87,58.62,80.84,54.24845000000002,Struggle
3.42,3.84,35.62,72.59,74.09560000000005,Average
3.81,5.0,72.86,88.33,86.67495000000004,Excel
5.35,1.21,85.08,52.23,56.74294999999988,Struggle
4.28,1.0,76.21,43.41,47.91214999999994,Struggle
2.61,1.0,69.11,60.18,61.90705000000007,Average
3.52,2.38,53.83,63.6,60.03925000000001,Struggle
1.83,1.27,79.82,69.31,71.76609999999992,Average
6.74,2.99,66.83,43.52,47.52810000000014,Struggle
2.04,1.73,84.29,75.97,76.21449999999983,Excel
2.89,1.35,69.07,62.19,67.19360000000007,Average
1.0,1.29,7.09,59.38,65.46554999999982,Average
2.67,1.98,90.82,73.95,73.02800000000003,Average
5.8,5.0,97.09,86.07,84.31444999999985,Excel
1.89,3.01,69.41,70.01,70.88615000000013,Average
1.79,1.86,58.92,89.05,68.17305000000002,Average
3.92,3.25,70.54,72.19,72.07115000000007,Average
1.0,1.0,5.32,75.0,75.19620000000002,Excel
1.39,1.76,61.92,72.07,70.74974999999989,Average
5.51,2.28,2.21,43.52,45.30885000000015,Struggle
5.97,2.87,76.52,61.86,62.991500000000045,Average
6.5,1.0,60.73,46.56,47.16680000000004,Struggle
6.19,1.0,66.99,43.04,42.145899999999976,Struggle
5.48,2.27,13.65,53.2,51.86145000000003,Struggle
1.0,5.0,51.36,86.19,88.87305,Excel
5.27,4.36,53.76,56.65,60.71634999999986,Average
5.73,2.5,66.83,57.2,57.028600000000125,Struggle
5.32,2.76,83.47,58.05,56.68309999999993,Struggle
4.21,3.49,57.08,81.71,77.33509999999974,Excel
2.53,2.19,47.01,79.81,75.15804999999989,Excel
5.78,3.72,66.83,62.94,67.07694999999997,Average
5.01,2.7,98.56,83.67,73.56839999999994,Average
6.53,3.68,95.56,65.11,63.98735000000005,Average
2.38,1.8,64.17,55.29,57.766750000000165,Struggle
2.54,1.51,51.37,59.32,62.17619999999992,Average
2.36,2.15,82.77,85.3,80.73389999999984,Excel
3.92,5.0,80.14,78.29,79.3050000000003,Excel
2.05,3.98,51.37,70.79,76.38570000000024,Excel
1.0,1.22,56.13,74.51,71.24040000000005,Average
7.0,3.33,57.02,60.3,58.09119999999991,Struggle
1.41,1.0,4.78,81.86,77.48225000000015,Excel
6.13,1.72,95.33,66.47,62.37994999999987,Average
3.28,2.23,21.33,53.9,58.347699999999826,Struggle
3.92,5.0,69.23,73.27,75.75655000000019,Excel
4.09,5.0,52.16,69.18,72.49125000000015,Average
6.14,5.0,66.83,56.95,62.44770000000008,Average
6.61,3.07,87.65,46.81,53.34545000000005,Struggle
1.0,3.24,2.23,71.68,76.06010000000019,Excel
1.02,1.64,74.95,76.7,77.62980000000023,Excel
2.56,5.0,54.79,78.09,80.92200000000014,Excel
5.44,2.53,69.07,65.93,63.44330000000009,Average
6.74,2.33,67.97,60.46,57.31129999999987,Struggle
3.27,5.0,61.48,65.3,72.2898499999998,Average
4.25,4.05,65.99,69.74,70.15204999999983,Average
2.21,2.71,87.34,58.24,68.34454999999988,Average
6.18,4.4,1.01,62.57,63.854299999999874,Average
7.0,2.03,95.61,72.58,66.34624999999997,Average
2.97,2.87,69.41,70.99,74.28109999999991,Average
4.15,3.41,75.73,69.28,68.94915000000016,Average
1.22,3.87,73.37,81.96,81.8513499999998,Excel
3.92,3.97,75.29,95.42,88.30544999999995,Excel
3.57,1.02,88.47,56.18,64.09495,Average
1.98,4.56,91.57,79.75,82.75400000000003,Excel
3.19,1.0,56.65,48.28,54.0547500000001,Struggle
3.24,1.44,66.83,65.85,64.8013499999999,Average
4.34,3.33,66.83,58.7,60.21610000000009,Struggle
4.09,1.0,4.53,44.28,48.61864999999996,Struggle
3.92,2.85,7.06,92.29,80.7479500000003,Excel
5.59,4.0,83.9,77.48,76.19314999999987,Excel
5.68,1.34,28.94,57.28,54.68780000000007,Struggle
3.6,3.36,93.41,86.75,84.45145000000001,Excel
1.02,4.74,86.71,85.27,88.03535000000025,Excel
5.41,3.26,51.08,61.64,59.84229999999994,Struggle
6.36,5.0,84.34,64.03,66.1094000000001,Average
